2.587258063533462064e+03,9.754833984374999822e-01,9.967956542968748890e-01,9.634338378906249778e-01
3.917871682031159821e+02,9.966925048828124689e-01,9.766735839843748712e-01,9.638574218750000089e-01
3.685788689753557264e+03,9.620562744140624956e-01,9.967950439453124867e-01,9.705389404296874689e-01
3.436832441859885421e+03,9.681970214843749201e-01,9.946258544921874334e-01,9.697308349609374822e-01
2.466463607498903343e+02,9.967175292968749600e-01,9.712988281250000133e-01,9.645861816406250400e-01
1.533830893069351760e+03,9.874249267578125711e-01,9.872448730468750266e-01,9.598388671875000000e-01
1.017603420358584913e+03,9.962347412109375799e-01,9.825970458984375488e-01,9.645898437499998979e-01
2.813087309309086663e+02,9.931634521484374867e-01,9.730780029296874911e-01,9.659179687499999112e-01
1.975867416326226760e+02,9.954595947265624245e-01,9.695556640625000444e-01,9.655480957031249423e-01
8.392640672021727823e+02,9.926037597656249822e-01,9.778594970703123890e-01,9.632940673828125355e-01
2.149507328200683673e+02,9.981646728515625178e-01,9.698535156249999956e-01,9.655084228515624645e-01
8.830878193974290298e+02,9.916021728515623801e-01,9.745452880859375444e-01,9.609820556640625844e-01
3.948600611583010959e+03,9.642431640624999911e-01,9.967584228515623535e-01,9.763531494140624822e-01
4.792275736498620063e+03,9.581506347656248979e-01,9.893170166015623490e-01,9.832983398437500355e-01
3.505646931645974746e+03,9.668316650390625933e-01,9.953662109374999956e-01,9.712011718749998801e-01
2.040667231913526621e+03,9.873193359374999867e-01,9.873840332031249556e-01,9.598101806640623179e-01
2.046653039987642615e+03,9.859271240234375178e-01,9.886486816406250266e-01,9.622406005859375222e-01
4.365965835100384538e+03,9.605212402343749067e-01,9.951098632812500622e-01,9.822808837890624201e-01
4.771468175165880893e+03,9.581701660156248801e-01,9.901574707031250977e-01,9.862738037109374245e-01
3.842705676478207351e+03,9.615466308593750844e-01,9.954449462890624378e-01,9.725885009765624645e-01
4.145756207071430254e+03,9.642382812499998845e-01,9.968951416015625622e-01,9.802398681640625000e-01
1.845331714960594581e+03,9.857641601562500133e-01,9.893902587890623934e-01,9.580285644531248979e-01
3.667343959697221180e+03,9.669781494140624600e-01,9.971838378906250355e-01,9.737194824218750044e-01
7.344750195338617687e+02,9.967358398437499156e-01,9.785864257812499911e-01,9.646826171875000355e-01
1.156827132600598588e+03,9.949707031250000222e-01,9.854980468749998668e-01,9.591821289062498757e-01
3.800001194895590288e+03,9.651843261718749956e-01,9.964569091796875444e-01,9.744879150390625133e-01
2.331798260040706737e+03,9.825244140625000178e-01,9.917425537109375577e-01,9.574133300781250133e-01
4.754470933189924722e+02,9.984411621093749467e-01,9.742059326171874645e-01,9.689093017578124245e-01
2.009619049706556950e+02,9.991906738281249867e-01,9.676611328124999911e-01,9.719812011718749201e-01
4.338588004686505883e+03,9.634539794921874734e-01,9.916839599609375000e-01,9.828186035156250000e-01
3.363211060980183447e+03,9.674554443359374423e-01,9.975769042968749556e-01,9.715917968749998579e-01
3.370455054544718678e+03,9.683062744140623623e-01,9.982409667968750178e-01,9.664617919921874023e-01
8.416006955592741861e+02,9.939862060546874600e-01,9.789337158203125222e-01,9.587298583984376066e-01
3.282425052128512561e+02,9.944427490234373224e-01,9.713098144531250311e-01,9.692193603515625311e-01
6.738798053555128718e+02,9.936499023437500577e-01,9.758062744140625355e-01,9.653308105468749734e-01
4.505305379137135787e+03,9.607031249999999911e-01,9.913360595703125666e-01,9.802264404296874289e-01
2.385464124964551502e+03,9.789202880859375622e-01,9.934100341796874289e-01,9.624780273437499867e-01
2.153896605711174288e+03,9.861596679687499867e-01,9.889984130859375000e-01,9.645343017578125178e-01
4.073984012659402197e+03,9.660357666015625400e-01,9.987023925781249867e-01,9.780450439453124423e-01
9.633757489707678587e+02,9.910052490234374512e-01,9.815643310546873224e-01,9.612060546875000888e-01
3.446021182695300922e+03,9.667822265624999023e-01,9.980541992187500488e-01,9.685375976562499156e-01
3.928977825348843453e+03,9.641571044921876110e-01,9.956433105468750488e-01,9.764190673828125888e-01
2.713399504052440534e+03,9.729077148437499378e-01,9.966894531249999023e-01,9.640045166015625000e-01
1.802328316958967662e+03,9.892254638671874600e-01,9.880853271484374423e-01,9.574041748046874245e-01
9.414783537295672886e+02,9.917810058593748979e-01,9.834033203124998845e-01,9.640789794921874600e-01
3.081688055181327400e+03,9.724890136718750133e-01,9.969390869140625222e-01,9.649310302734374067e-01
1.687518148864114437e+03,9.881365966796875622e-01,9.872149658203124289e-01,9.564318847656250178e-01
3.282475242455697298e+03,9.705743408203124645e-01,9.989868164062499778e-01,9.705957031249998757e-01
3.650013682063929537e+03,9.657885742187498623e-01,9.987255859374999378e-01,9.742413330078123490e-01
3.206071091512260409e+03,9.746508789062500178e-01,9.936401367187499556e-01,9.682940673828125400e-01
4.831262142606599809e+03,9.584649658203123757e-01,9.948101806640624600e-01,9.869000244140624378e-01
4.794296096015598778e+03,9.607727050781249556e-01,9.886883544921875044e-01,9.852349853515625089e-01
3.992188242709785300e+03,9.624389648437499112e-01,9.975555419921875444e-01,9.787432861328125844e-01
4.896480151434052459e+03,9.630242919921875311e-01,9.912805175781249645e-01,9.866613769531248357e-01
3.938681081573726260e+03,9.652825927734374201e-01,9.943853759765625133e-01,9.769036865234375089e-01
1.582331295539573603e+03,9.882922363281249067e-01,9.852142333984373890e-01,9.598889160156249822e-01
7.622082679427877849e+01,9.986370849609376155e-01,9.739575195312499822e-01,9.643353271484373934e-01
3.107960138981665750e+03,9.708001708984375089e-01,9.954046630859374467e-01,9.675744628906249867e-01
2.795516994087302010e+03,9.794653320312499689e-01,9.960858154296873268e-01,9.626373291015624112e-01
4.032172978933535433e+03,9.613610839843749201e-01,9.964916992187499156e-01,9.791967773437499911e-01
1.581611634252022469e+01,9.971392822265624512e-01,9.696466064453124201e-01,9.702496337890624822e-01
2.703334928658649460e+03,9.731152343750000266e-01,9.968383789062500444e-01,9.624792480468750133e-01
1.665582989690179147e+03,9.905633544921874645e-01,9.894317626953124112e-01,9.584368896484374289e-01
7.029799571048711186e+02,9.930194091796874512e-01,9.782287597656249556e-01,9.652691650390624600e-01
5.782440233983787721e+02,9.960485839843750133e-01,9.749841308593749645e-01,9.651770019531249467e-01
4.544564616963980939e+02,9.986486816406249245e-01,9.733184814453124112e-01,9.630413818359374600e-01
4.934332948996593586e+03,9.590295410156248757e-01,9.878851318359374023e-01,9.874017333984375089e-01
2.121844612401437189e+03,9.825048828124999245e-01,9.943078613281249867e-01,9.600451660156249512e-01
1.104526261886650900e+03,9.886828613281249956e-01,9.866485595703125000e-01,9.604583740234374778e-01
3.727632824214090306e+03,9.653234863281250355e-01,9.984002685546874423e-01,9.724426269531250000e-01
3.446637803172486656e+03,9.716827392578124556e-01,9.965069580078124156e-01,9.707116699218749645e-01
1.150157687656781945e+03,9.953527832031249245e-01,9.883642578124999245e-01,9.615563964843750755e-01
3.533907100085206821e+03,9.669415283203124378e-01,9.983721923828124956e-01,9.712713623046874689e-01
1.268025195156105610e+03,9.942279052734375178e-01,9.847149658203124822e-01,9.592065429687499645e-01
1.546596180525551290e+03,9.873950195312499734e-01,9.839862060546875622e-01,9.626458740234374867e-01
3.953683632849676087e+03,9.662817382812498579e-01,9.974688720703124289e-01,9.766381835937499867e-01
1.170600670445234300e+03,9.872149658203125400e-01,9.821508789062499689e-01,9.634631347656250622e-01
4.549699634373028857e+03,9.586950683593750133e-01,9.912127685546875400e-01,9.856353759765625888e-01
2.816476016266079114e+03,9.748223876953125977e-01,9.899468994140625533e-01,9.645855712890624156e-01
9.211136512390660300e+02,9.915045166015625799e-01,9.790734863281249645e-01,9.612524414062499911e-01
1.843042585786833797e+03,9.878662109374999334e-01,9.899420166015624467e-01,9.544421386718749956e-01
3.673292058823958541e+03,9.668395996093750444e-01,9.978277587890623801e-01,9.732415771484373979e-01
4.517917086747199392e+03,9.587017822265624378e-01,9.925036621093749067e-01,9.844842529296873312e-01
2.117881523077495331e+03,9.808874511718749245e-01,9.939160156249999822e-01,9.659594726562499289e-01
3.419052367990582866e+02,9.992547607421874423e-01,9.718774414062499867e-01,9.665893554687500222e-01
3.962666990300577254e+03,9.707342529296874023e-01,9.991986083984374378e-01,9.775415039062498312e-01
2.325470168037621988e+03,9.830511474609374689e-01,9.935021972656250533e-01,9.634448242187499956e-01
3.590239431332197910e+03,9.682336425781249423e-01,9.966802978515625355e-01,9.669976806640625533e-01
1.647072305068078549e+03,9.861083984374998668e-01,9.885180664062500622e-01,9.576861572265624734e-01
3.150655470286258605e+03,9.684271240234374467e-01,9.954345703124999334e-01,9.697045898437499645e-01
1.879156777730484151e+01,9.977038574218749512e-01,9.680310058593748490e-01,9.704705810546875311e-01
2.208919716360775965e+03,9.812359619140624822e-01,9.940734863281249778e-01,9.621838378906248934e-01
2.490402764330745867e+03,9.824090576171874423e-01,9.971746826171874467e-01,9.656195068359374467e-01
1.295366855332740215e+03,9.940661621093749289e-01,9.825506591796875355e-01,9.616027832031248668e-01
4.888352839977154872e+03,9.587365722656249201e-01,9.888421630859374201e-01,9.877697753906249378e-01
2.459440956245312009e+03,9.787481689453124689e-01,9.935528564453124378e-01,9.652416992187499156e-01
9.191261777512582967e+02,9.958789062499999734e-01,9.791735839843750400e-01,9.634222412109374467e-01
3.251549509974377656e+02,9.943688964843749867e-01,9.771997070312500311e-01,9.691973876953124956e-01
8.542112694271141891e+02,9.925152587890623268e-01,9.812683105468750222e-01,9.614459228515624956e-01
4.031796637520672448e+03,9.656170654296875044e-01,9.970715332031249156e-01,9.748846435546875133e-01
3.431323315339748206e+03,9.698406982421874378e-01,9.964410400390624201e-01,9.721093749999999423e-01
3.679484277091214608e+03,9.643444824218749822e-01,9.971960449218749689e-01,9.674993896484374023e-01
1.306222844877716852e+03,9.905419921874999423e-01,9.862799072265624467e-01,9.676776123046874067e-01
2.561752808829010519e+03,9.780029296875000222e-01,9.941748046874999689e-01,9.634136962890624822e-01
3.998066798458063658e+03,9.667382812499999423e-01,9.963232421875000133e-01,9.754779052734374734e-01
1.282523097359133317e+03,9.901306152343748446e-01,9.860900878906249112e-01,9.618786621093750044e-01
4.038830299289410959e+03,9.595526123046875799e-01,9.912261962890625000e-01,9.770788574218749467e-01
4.847369562213173595e+03,9.599688720703124512e-01,9.884124755859374778e-01,9.864172363281249467e-01
2.417960339731938802e+03,9.814172363281249423e-01,9.979931640625000488e-01,9.628112792968750444e-01
2.903191509964004126e+03,9.769183349609374956e-01,9.956860351562499822e-01,9.684423828124999467e-01
2.082439534354188709e+03,9.832525634765625355e-01,9.946752929687499023e-01,9.593847656249999689e-01
4.366792264556740406e+02,9.960626220703124867e-01,9.742120361328123757e-01,9.632427978515625266e-01
2.662654156031942875e+03,9.836376953124998934e-01,9.961163330078124378e-01,9.585131835937499289e-01
1.294467334451215947e+03,9.904632568359375000e-01,9.837756347656250178e-01,9.597729492187500044e-01
3.553131185608114265e+03,9.674432373046875089e-01,9.961810302734374067e-01,9.717578124999999289e-01
3.463036207703630225e+03,9.672326660156249645e-01,9.983435058593749245e-01,9.686138916015624156e-01
4.218714393837609350e+03,9.618493652343749201e-01,9.960662841796875666e-01,9.789544677734375311e-01
1.731034369621449741e+03,9.913348388671874289e-01,9.870831298828124378e-01,9.650512695312499778e-01
2.658898750307358569e+03,9.761132812499999645e-01,9.961065673828124467e-01,9.638671874999998890e-01
4.747353665397479745e+03,9.574963378906248268e-01,9.958618164062499334e-01,9.865954589843750622e-01
3.233035516637269666e+03,9.679162597656250089e-01,9.991003417968749023e-01,9.706372070312501155e-01
4.101282391824117440e+03,9.579949951171874423e-01,9.926318359375000400e-01,9.762396240234374467e-01
3.372740034068340719e+03,9.701092529296875266e-01,9.968670654296875044e-01,9.668450927734375533e-01
3.894186514435863501e+03,9.663000488281250355e-01,9.953198242187498712e-01,9.791387939453124467e-01
2.465723989609236469e+03,9.800604248046873579e-01,9.920495605468749867e-01,9.620593261718749512e-01
1.257479626109210358e+03,9.898321533203123801e-01,9.847790527343749378e-01,9.577148437499999334e-01
1.214339971270384012e+03,9.928771972656249556e-01,9.839886474609373934e-01,9.588439941406250444e-01
1.182235175157591584e+03,9.899053955078124245e-01,9.861059570312500355e-01,9.630590820312499023e-01
3.176216973536540991e+03,9.769989013671874778e-01,9.955590820312499867e-01,9.680535888671875089e-01
7.778109530807564624e+02,9.930627441406248979e-01,9.783715820312499645e-01,9.638647460937499467e-01
2.769636472009095769e+02,9.974078369140625400e-01,9.713531494140624778e-01,9.679388427734374467e-01
3.309477704050319971e+03,9.691027832031249289e-01,9.968426513671874156e-01,9.671453857421874467e-01
7.116786070461333793e+02,9.951470947265624867e-01,9.742572021484373623e-01,9.675573730468749467e-01
3.760850783944031718e+03,9.670538330078124467e-01,9.999438476562498845e-01,9.756292724609375577e-01
1.108088631113258771e+03,9.941687011718748357e-01,9.833062744140624867e-01,9.592382812499999911e-01
3.223289743600267684e+03,9.699609374999998979e-01,9.971411132812498801e-01,9.686804199218750355e-01
4.306445260794036585e+03,9.651354980468750400e-01,9.944305419921875000e-01,9.844494628906249600e-01
2.728956931189835586e+02,9.960760498046874467e-01,9.766784667968749778e-01,9.636444091796875222e-01
6.258801925672790958e+02,9.922448730468748090e-01,9.729559326171873801e-01,9.656921386718749778e-01
3.193222042320759329e+02,9.952777099609374512e-01,9.711395263671874778e-01,9.653387451171875355e-01
3.797177389568237686e+03,9.644293212890624467e-01,9.996643066406248890e-01,9.781091308593748979e-01
2.999395715689257486e+03,9.720861816406249911e-01,9.931420898437499645e-01,9.680718994140624645e-01
1.543474183120486714e+03,9.900958251953124734e-01,9.822747802734373979e-01,9.636096191406249289e-01
2.811439017748407878e+03,9.735021972656249245e-01,9.942163085937498757e-01,9.647772216796874911e-01
2.725576854688548337e+03,9.769940185546874822e-01,9.909295654296874645e-01,9.633715820312500622e-01
1.650229775525292553e+03,9.867181396484374645e-01,9.923870849609375266e-01,9.606115722656249911e-01
5.340361142210592789e+02,9.973614501953125266e-01,9.776422119140625311e-01,9.638171386718750178e-01
4.349190861133974977e+03,9.601904296875000133e-01,9.925683593749999867e-01,9.832806396484374822e-01
1.823940115164989720e+03,9.866784667968749867e-01,9.896539306640624867e-01,9.607128906249998712e-01
4.629987266522079153e+03,9.625921630859375355e-01,9.915124511718750311e-01,9.865039062499999512e-01
3.113782464598822116e+03,9.711053466796875089e-01,9.952087402343750000e-01,9.675799560546873845e-01
4.460723028203849935e+03,9.633526611328124822e-01,9.921063232421875044e-01,9.824707031249999556e-01
4.983680723120205585e+03,9.602777099609374201e-01,9.877868652343749778e-01,9.889306640625000755e-01
4.310712361836650416e+03,9.649829101562500400e-01,9.947131347656250622e-01,9.803033447265623312e-01
7.160328076968153255e+02,9.984307861328124423e-01,9.771807861328123401e-01,9.655566406249999067e-01
1.973408198483432898e+03,9.815814208984374734e-01,9.926654052734374956e-01,9.645440673828123979e-01
3.590320466586282691e+03,9.663031005859373801e-01,9.944268798828124201e-01,9.685882568359374112e-01
3.951224024292439481e+03,9.627685546874998890e-01,9.952325439453124645e-01,9.772363281249999423e-01
1.975788911573224595e+03,9.871301269531248535e-01,9.911810302734374023e-01,9.655334472656249556e-01
1.643370263928907661e+03,9.922619628906250711e-01,9.898266601562498712e-01,9.600677490234376110e-01
3.135079924220729481e+03,9.739935302734373801e-01,9.944396972656249778e-01,9.714410400390625089e-01
1.434452234694827553e+02,9.990325927734374778e-01,9.705456542968748934e-01,9.740588378906249734e-01
1.428883524544836746e+03,9.894024658203124378e-01,9.855865478515624112e-01,9.561328124999999289e-01
1.995227601836056010e+03,9.812249755859374645e-01,9.914764404296875222e-01,9.615777587890624867e-01
3.360226470594640432e+03,9.712835693359374023e-01,9.964562988281249201e-01,9.705902099609374778e-01
1.296392762186544587e+03,9.971026611328124289e-01,9.810797119140624023e-01,9.650506591796873535e-01
4.377745809750190347e+03,9.601916503906249289e-01,9.924548339843748401e-01,9.829644775390625755e-01
4.959983051727432212e+03,9.601867675781248224e-01,9.918475341796874067e-01,9.868579101562499067e-01
2.202891087500950562e+03,9.821221923828125089e-01,9.960504150390624423e-01,9.577838134765626066e-01
1.645104093020145001e+03,9.909503173828124734e-01,9.838244628906249734e-01,9.635717773437499911e-01
1.759605934461307925e+03,9.883587646484374156e-01,9.878540039062500000e-01,9.589038085937499067e-01
2.124006438676316975e+03,9.817242431640624822e-01,9.947021484374999334e-01,9.577044677734374289e-01
3.199727838512363633e+03,9.707073974609373712e-01,9.911340332031248757e-01,9.674420166015623712e-01
3.929716500826090396e+03,9.653753662109375577e-01,9.927154541015624778e-01,9.738769531249998890e-01
3.012522581371068100e+03,9.720275878906250444e-01,9.999999999999998890e-01,9.657342529296872868e-01
2.343055429124878628e+03,9.811511230468749067e-01,9.957232666015624067e-01,9.652825927734374201e-01
2.693153539392213133e+03,9.750170898437499067e-01,9.979266357421875400e-01,9.651513671874999423e-01
7.020164558037539564e+02,9.948614501953124689e-01,9.767797851562498579e-01,9.657336425781249956e-01
1.353456066684199868e+03,9.890594482421875000e-01,9.845135498046875266e-01,9.587091064453124867e-01
4.559115720620793581e+03,9.610900878906248890e-01,9.940966796875000400e-01,9.831079101562498757e-01
2.186403833426700658e+03,9.784912109375000222e-01,9.941625976562500355e-01,9.625018310546874512e-01
6.411916493677605331e+02,9.949737548828124778e-01,9.778558349609374201e-01,9.664178466796874423e-01
3.863692942820956887e+03,9.611230468750000533e-01,9.958679199218749556e-01,9.736218261718749822e-01
3.950581333808248928e+03,9.663110351562499423e-01,9.987261962890624512e-01,9.742669677734374645e-01
7.046424520897065804e+02,9.970483398437499645e-01,9.757672119140625711e-01,9.600170898437498934e-01
1.370781517229656629e+03,9.908807373046873979e-01,9.815997314453124289e-01,9.613861083984374112e-01
1.019074432042766375e+03,9.947857666015623712e-01,9.808728027343749378e-01,9.584564208984374112e-01
4.912329512914463521e+03,9.618939208984375044e-01,9.936059570312499867e-01,9.896588134765623712e-01
2.326619100261470066e+03,9.781396484375000089e-01,9.897106933593750044e-01,9.582153320312498668e-01
4.900337338207844368e+03,9.588641357421873179e-01,9.893908691406250178e-01,9.861486816406250799e-01
1.177977618647435492e+02,9.971197509765625799e-01,9.740338134765624822e-01,9.684844970703124778e-01
2.179084332547440681e+03,9.813269042968749689e-01,9.955249023437499067e-01,9.574822998046874645e-01
3.210652636711291734e+02,9.948333740234374112e-01,9.701135253906250089e-01,9.682727050781251288e-01
1.416927268869889758e+03,9.907727050781250933e-01,9.838488769531250622e-01,9.573931884765624067e-01
2.429980429118491884e+03,9.798168945312499822e-01,9.950482177734373268e-01,9.634002685546874112e-01
2.021197447150600510e+03,9.839526367187499956e-01,9.915173339843749156e-01,9.607501220703124067e-01
4.759261739295899133e+03,9.632055664062499911e-01,9.895104980468749645e-01,9.819128417968749911e-01
3.809474426082470927e+03,9.632684326171875311e-01,9.991229248046874512e-01,9.723852539062500799e-01
2.446420570696970117e+03,9.811706542968750000e-01,9.960028076171874023e-01,9.590332031250000666e-01
1.703564564340042580e+03,9.877044677734374556e-01,9.841571044921875178e-01,9.540570068359374156e-01
1.214377692367845157e+03,9.966320800781249822e-01,9.861389160156249778e-01,9.600805664062499467e-01
2.918139228115575861e+03,9.764251708984375000e-01,9.981787109374999911e-01,9.654119873046874689e-01
4.163342129002023171e+02,9.927716064453123712e-01,9.725299072265624067e-01,9.650817871093748668e-01
3.793818367050143934e+03,9.631677246093749423e-01,9.985363769531249156e-01,9.780694580078124201e-01
4.181519715398840162e+03,9.627081298828125133e-01,9.958618164062499334e-01,9.799761962890624067e-01
2.960067928814241895e+03,9.720635986328124423e-01,9.964379882812498535e-01,9.608404541015623801e-01
4.117459135138286001e+03,9.616912841796874112e-01,9.945288085937499245e-01,9.740112304687499334e-01
3.128891379247736950e+03,9.743371582031249423e-01,9.968145751953124689e-01,9.667529296874999289e-01
3.550484152236840146e+03,9.639947509765623979e-01,9.983923339843749911e-01,9.758990478515625622e-01
5.370260421328005123e+02,9.999462890624999378e-01,9.771716308593750844e-01,9.657452392578123046e-01
6.231977122061971386e+01,9.991674804687499245e-01,9.690875244140624289e-01,9.689245605468750355e-01
6.496602963666458663e+02,9.976275634765624512e-01,9.774847412109374245e-01,9.611236572265624556e-01
7.544163638598855641e+02,9.954309082031249645e-01,9.817736816406249512e-01,9.645190429687499067e-01
2.037111677287374960e+03,9.853369140625000133e-01,9.931512451171874423e-01,9.577166748046874734e-01
2.998764647694199084e+03,9.737030029296874778e-01,9.967590332031248668e-01,9.650994873046874201e-01
2.883154767430552511e+03,9.731689453125000888e-01,9.969726562499999778e-01,9.693310546874999156e-01
3.462186878410037480e+03,9.652001953125000089e-01,9.982019042968750533e-01,9.650811767578124645e-01
5.265561607315521542e+02,9.961175537109374645e-01,9.725836181640624689e-01,9.677362060546874645e-01
5.723135883307938911e+02,9.970831298828124467e-01,9.754882812499999778e-01,9.620117187500000222e-01
1.159633906281031841e+03,9.909558105468749822e-01,9.814202880859375089e-01,9.635760498046873623e-01
1.550104728777356058e+03,9.929046630859375000e-01,9.842352294921874467e-01,9.602038574218749734e-01
2.951561185987557565e+03,9.737799072265624911e-01,9.965032958984374467e-01,9.635327148437500266e-01
1.476127888922034799e+03,9.899548339843748934e-01,9.856463623046874956e-01,9.619073486328124645e-01
2.901757921970810003e+03,9.751721191406249600e-01,9.977105712890623757e-01,9.640270996093749378e-01
1.468482247637781256e+03,9.862213134765623890e-01,9.849707031250000133e-01,9.573907470703124645e-01
2.051701216839621338e+03,9.867663574218750178e-01,9.915777587890624023e-01,9.578607177734373979e-01
4.579724181777603008e+03,9.618505859374999467e-01,9.929962158203125000e-01,9.820068359375000444e-01
4.636009274344929509e+03,9.662255859374998535e-01,9.936242675781249423e-01,9.876751708984375933e-01
3.607547031326400884e+03,9.684936523437499556e-01,9.954022216796873934e-01,9.731475830078123446e-01
1.743583661868336492e+02,9.985607910156248934e-01,9.718847656249999245e-01,9.697711181640624734e-01
3.167312971158065466e+03,9.711157226562500133e-01,9.989172363281250133e-01,9.672497558593748934e-01
4.930788472197312331e+03,9.608764648437500000e-01,9.929486083984374600e-01,9.863226318359373801e-01
2.473844678964622744e+03,9.819299316406249201e-01,9.931182861328125000e-01,9.647076416015624156e-01
6.282121378074328959e+02,9.975292968750000266e-01,9.767700195312499778e-01,9.634490966796874778e-01
1.562890899712341934e+03,9.889434814453125222e-01,9.845434570312500133e-01,9.580493164062499067e-01
