Params: {'layers': [100, 50], 'activation': ['leakyrelu', 0.3], 'rate': 0.01, 'batch': 128, 'init': 'random_uniform', 'dynamic_rate': False}
Loss: 83.1044037354

1466.02598496,1244.13228301
1245.40705898,1236.87413105
1231.19103867,1217.87972031
1205.30378516,1181.22542012
1164.27990996,1130.62096797
1099.90639297,1045.35789404
973.357063086,860.458121777
869.093051074,944.541347266
863.055171582,552.599864111
817.158591797,538.076565234
772.748490967,489.856121484
740.958521729,819.777590723
723.889061182,437.887627539
692.501939453,993.800748438
680.785745361,712.974576953
656.869345801,740.492305078
644.826882764,385.429271484
639.350944727,327.290039502
610.763726245,591.02094541
601.062803223,833.294703516
572.089252734,575.580822363
567.394050806,248.217885229
542.680097583,294.37954248
527.421124561,225.192369043
508.964228735,779.578288086
496.764323096,363.235548389
485.821182764,237.022584863
467.368933691,454.966930664
462.16904353,207.598040039
448.560572803,529.778361328
444.095119287,708.607217871
437.06999917,201.837187622
431.620632202,206.422131201
423.082287646,603.545138867
427.733357617,521.862812891
419.326791846,507.643945801
418.772970239,372.943325
413.522940405,620.006725195
414.907134961,640.622660547
406.136928613,252.995892725
406.145285693,419.28781543
404.043708032,577.905619336
399.18080498,593.292171094
399.218939282,567.139116016
394.157546582,296.439055908
390.816037671,592.132953809
390.345600439,258.833146973
383.335876025,257.477587402
381.255179395,428.454786816
379.041717676,244.420131494
377.574863013,217.03548811
373.42054248,256.64461084
369.535201025,232.903016162
369.006070874,474.186837061
364.096945679,310.492708398
364.605350781,488.541219922
360.945624365,269.926750195
358.032420923,448.283602197
357.3536823,348.69403125
354.293684424,498.465719922
351.822743896,486.585746924
349.655275586,252.14187793
348.275430884,433.367462695
348.05215083,288.0817604
343.782842114,273.085050293
342.891865869,415.262869531
339.88153064,246.495918652
338.035891797,410.998062207
335.018511572,261.216206055
332.688036523,439.988851465
331.023081055,330.268690186
329.152037012,384.950607861
328.937078711,232.243195215
326.268292603,316.972742139
322.511222461,262.560575195
322.738198291,362.915992773
323.427196924,268.646903955
317.919082202,431.511520215
315.396461621,235.874134277
314.902434473,302.518031445
313.016246533,237.617698437
311.484915674,356.601660059
308.358470508,274.429955957
307.404182446,286.330018359
306.301734595,237.37806416
304.265406543,397.429568359
304.522761865,277.917333105
301.822583496,317.049852051
300.199543164,269.944219141
297.237778882,359.479204004
294.937528491,305.090031738
294.730375879,363.773926953
291.618000952,249.835864307
287.268437842,319.660667725
286.583277075,299.805183105
285.887087988,305.543680713
282.877952222,249.814833984
279.003840649,239.640244922
280.197248047,219.639575757
277.12481665,308.408807422
274.129707324,244.621660059
272.165945435,265.928048071
269.077612451,229.308461597
266.068537134,314.618670313
265.880275342,223.094957349
263.729433887,294.838548389
261.814029468,287.646275
260.584673437,250.426733447
257.530275757,256.994511914
259.16289104,272.528072168
256.434376904,221.690286621
253.462800464,277.584041309
250.880184766,228.188062427
250.953430518,261.06010415
248.60487373,231.893691553
245.719091797,289.27419707
245.149341504,203.775318701
242.224252319,283.37847793
240.620867407,212.556238867
238.781539063,277.870944849
238.149718115,237.647249463
236.981941846,274.763727588
235.148932422,201.173390063
231.243459424,194.69224314
230.377279102,240.967095312
231.471927979,217.420077734
229.81786394,216.542296216
226.15957627,223.331028027
226.046705054,260.77827915
224.640880518,224.837487207
225.661806836,256.803593408
222.707007056,236.077993262
221.681006348,276.554488159
219.810982642,175.160131689
217.156814941,259.787066553
217.987106274,255.278072852
217.06733313,257.106747705
215.391458716,152.833488843
214.025601562,243.330945947
213.482143359,217.213683984
