Params: {'layers': [50], 'activation': ['leakyrelu', 0.3], 'rate': 0.01, 'batch': 128, 'init': 'random_uniform', 'dynamic_rate': False}
Loss: 104.186625342

2420.77525879,2336.72049453
2184.7573127,2098.30651953
1973.67363926,1909.96249141
1809.44286055,1763.34931094
1682.62053184,1650.15185449
1585.75164551,1562.27437773
1511.29518477,1493.59003906
1453.50891973,1440.68143223
1408.71059238,1399.51166094
1374.06841836,1367.56374473
1347.33288047,1342.45685156
1326.6283623,1322.73704648
1310.61133496,1307.28361875
1298.22993555,1295.14810762
1288.58419531,1285.64296621
1280.9502,1278.07794375
1274.97607148,1272.08849883
1270.3181209,1267.36931133
1266.69838262,1263.60738242
1263.88537812,1260.68848887
1261.65949004,1258.38360996
1259.92338633,1256.53384492
1258.56766826,1255.05953887
1257.51724863,1253.88795664
1256.69915977,1252.98516172
1256.0596752,1252.2688877
1255.55589238,1251.68026836
1255.16888496,1251.20731719
1254.87792344,1250.82166523
1254.65025156,1250.50615937
1254.46941094,1250.25116133
1254.32999453,1250.03881523
1254.22049766,1249.86299609
1254.13647422,1249.71637012
1254.07105859,1249.59350684
1254.01996191,1249.49328008
1253.98179063,1249.41107812
1253.95364004,1249.34289414
1253.93134863,1249.28550586
1253.91544961,1249.24093535
1253.90346816,1249.20132539
1253.89314707,1249.16736445
1253.88587441,1249.13941641
1253.8802291,1249.1139668
1253.87535996,1249.09175273
1253.87133496,1249.0725832
1253.8682748,1249.05596523
1253.86608516,1249.04200859
1253.86422891,1249.02855195
1253.86272168,1249.01686875
1253.86134687,1249.00652207
1253.86040332,1248.99715
1253.85942031,1248.98991484
1253.8588373,1248.98194102
1253.85848437,1248.9761625
1253.85790566,1248.97062188
1253.85744746,1248.96522109
1253.85721582,1248.96015078
1253.85685977,1248.95534336
1253.85654199,1248.95124531
1253.85633008,1248.94715977
1253.85632051,1248.94464023
1253.85616953,1248.94132383
1253.85600293,1248.93894766
1253.85602598,1248.93692715
1253.85592285,1248.93490703
1253.8556623,1248.93280547
1253.85562207,1248.93198496
1253.85541816,1248.93119727
1253.85533594,1248.92961055
1253.8554,1248.92853027
1253.85506914,1248.92707109
1253.85515879,1248.92703164
1253.85523125,1248.92629102
1253.85500479,1248.9268793
1253.85530664,1248.92669492
1253.85496797,1248.92600508
1253.85500781,1248.92478047
1253.8546877,1248.92553398
1253.85485801,1248.92491797
1253.85472461,1248.92436914
1253.85496016,1248.92317187
1253.85449453,1248.92377031
1253.85458047,1248.92361094
1253.85441699,1248.92303711
1253.85434355,1248.92326309
1253.8545123,1248.92257148
1253.85453496,1248.92302617
1253.85414805,1248.92191836
1253.85425859,1248.92213203
1253.85415752,1248.92197266
1253.85407549,1248.92218379
1253.85401641,1248.92229805
1253.85429004,1248.92246406
1253.85389004,1248.92203867
1253.85393887,1248.92075703
1253.85378828,1248.92083047
1253.85381621,1248.92002695
1253.85369551,1248.92026445
1253.85352695,1248.9197125
1253.85354258,1248.9192918
1253.85364785,1248.91913594
1253.85340977,1248.92085684
1253.85349854,1248.92021465
1253.85322734,1248.92040469
1253.85325117,1248.92086426
1253.85324219,1248.92063809
1253.85360156,1248.92022969
1253.85279551,1248.92151172
1253.85315176,1248.92173867
1253.85327988,1248.92159668
1253.85301875,1248.92246133
1253.85289883,1248.92184531
1253.85293164,1248.92151367
1253.85262891,1248.92113281
1253.85267969,1248.92146094
1253.85264746,1248.92117617
1253.85288066,1248.92073828
1253.85245938,1248.9202957
1253.85244258,1248.920375
1253.85239141,1248.9210793
1253.85231465,1248.92051641
1253.85238125,1248.92037305
1253.85241738,1248.92134648
1253.85221836,1248.92257773
1253.85238164,1248.9235416
1253.85244609,1248.92273047
1253.85197187,1248.92241035
1253.85244189,1248.92185937
1253.85210908,1248.92065117
1253.85209844,1248.92084414
1253.85184141,1248.9202543
1253.85180645,1248.91983223
1253.85179414,1248.91930117
1253.85183301,1248.91927422
1253.85165391,1248.91807539
1253.85171367,1248.91834492
1253.85153223,1248.91735605
1253.85154727,1248.91717754
1253.85113086,1248.91867305
1253.85137129,1248.91835137
1253.85130957,1248.91929336
1253.85134746,1248.91810879
1253.85121309,1248.91784023
1253.85114492,1248.91879668
1253.85122305,1248.9187418
1253.85118516,1248.91844492
1253.85098945,1248.91817949
1253.85109824,1248.91814727
1253.85097285,1248.91755547
1253.85084883,1248.91830156
1253.85085723,1248.91811055
1253.850775,1248.91769785
1253.85067129,1248.91687227
1253.8505833,1248.91779883
1253.8506418,1248.91711348
1253.85064941,1248.91748516
1253.85046777,1248.91708828
1253.850425,1248.91712695
1253.85051836,1248.91665801
1253.85018281,1248.91814707
1253.850425,1248.91874629
1253.85022266,1248.91842187
1253.85021562,1248.91875703
1253.85029043,1248.91923828
1253.85005078,1248.9183875
1253.85015703,1248.91783711
1253.8500416,1248.91787051
1253.8499998,1248.91831914
1253.84983789,1248.9174918
1253.84991758,1248.91782305
1253.84973555,1248.91800879
1253.8498707,1248.91812852
1253.8497168,1248.91741992
1253.84966074,1248.91748047
1253.84970039,1248.91746855
1253.84956895,1248.9171127
1253.84945078,1248.91565039
1253.84941504,1248.91638633
1253.84945186,1248.91559531
1253.84929668,1248.91618672
1253.84917207,1248.9162666
1253.84916914,1248.91571328
1253.84899336,1248.91532988
1253.84933555,1248.91638926
1253.84911152,1248.91598008
1253.84889766,1248.91603809
1253.84872578,1248.91673672
1253.84910254,1248.91668027
1253.84872441,1248.91638359
1253.84890752,1248.91647461
1253.84874629,1248.91590703
1253.84853281,1248.9163125
1253.84883047,1248.91691836
1253.84859063,1248.91702988
1253.84847227,1248.91735195
1253.84842344,1248.91897656
1253.84851836,1248.91779492
1253.84833359,1248.91670078
1253.84825098,1248.91767813
1253.84830371,1248.91786563
1253.84836621,1248.91755117
1253.84814668,1248.91647266
1253.84805488,1248.91593516
1253.84814453,1248.91560195
1253.84787168,1248.91507168
1253.84802305,1248.91413672
1253.84786895,1248.9144668
1253.84773838,1248.91388633
1253.84771543,1248.91521367
1253.84753906,1248.91642695
1253.84769004,1248.91648984
1253.8474209,1248.91796973
1253.84749199,1248.91777422
1253.84763125,1248.91734531
1253.84759473,1248.91717617
1253.84754902,1248.91765898
1253.84733701,1248.91672305
1253.84737617,1248.91665938
1253.84713984,1248.91635352
1253.84728457,1248.91657617
1253.84717402,1248.91664492
1253.84711934,1248.9155543
1253.84705,1248.91656016
1253.8470209,1248.91585996
1253.84684219,1248.91583906
1253.84687656,1248.91451992
1253.84674102,1248.91373008
1253.84675859,1248.91367422
1253.84667129,1248.91286973
1253.8467625,1248.91343086
1253.84663047,1248.91338711
1253.84629922,1248.91342285
1253.8464002,1248.91349355
1253.84639746,1248.9147043
1253.84651973,1248.91465801
1253.84603232,1248.91359961
1253.8460959,1248.9145125
1253.84611953,1248.91419844
1253.84625762,1248.91349336
1253.84621582,1248.91396016
1253.8460625,1248.91338633
1253.8459373,1248.91330313
1253.84574609,1248.91301367
1253.84589063,1248.91410664
1253.84590547,1248.9134502
1253.84569863,1248.91430937
1253.84584082,1248.91396543
1253.84579082,1248.91388359
1253.84536191,1248.91302969
1253.84551621,1248.9123418
1253.84535059,1248.9126793
1253.84511719,1248.91144687
1253.84522871,1248.91142461
1253.84517969,1248.9118707
1253.84540449,1248.91291641
1253.84519023,1248.91284805
1253.84501797,1248.91293027
1253.84504687,1248.91202305
1253.84484629,1248.91196758
1253.84478535,1248.91116309
1253.84481172,1248.91030156
1253.84490938,1248.91013301
1253.84459941,1248.91065
1253.84451855,1248.91149004
1253.84467012,1248.91227344
1253.84446055,1248.91183125
1253.84452441,1248.91114277
1253.8442248,1248.91324004
1253.84432734,1248.91207148
1253.84421328,1248.91237422
1253.84416641,1248.91085781
1253.84411992,1248.91168086
1253.84404785,1248.91122656
1253.84405313,1248.91017852
1253.84400332,1248.91025313
1253.84388926,1248.91041094
1253.84385742,1248.9105043
1253.84369043,1248.90957031
1253.84345352,1248.90785703
1253.84353271,1248.90919805
1253.84334023,1248.90751426
1253.84355664,1248.90855664
1253.84337227,1248.90934512
1253.84348945,1248.90881133
1253.84330801,1248.90770977
1253.84319844,1248.90726133
1253.84313574,1248.90770488
1253.84302305,1248.90649707
1253.84286777,1248.90604727
1253.84307344,1248.90650625
1253.84284043,1248.90804023
1253.84261973,1248.90729277
1253.84276816,1248.90699492
1253.84259492,1248.90728496
1253.84260547,1248.90696797
1253.84248916,1248.90823398
1253.8426916,1248.90767852
1253.84248809,1248.9083418
1253.84215078,1248.9087543
1253.84218926,1248.91032207
1253.84208594,1248.91130937
1253.8421957,1248.91160703
1253.8419334,1248.91118203
1253.84237676,1248.90980859
1253.84193359,1248.91014609
1253.84194219,1248.90943848
1253.8418168,1248.91012207
1253.84162227,1248.90931426
1253.84141855,1248.90797852
1253.84135703,1248.90904375
1253.84131387,1248.90888711
1253.84119687,1248.90944922
1253.84126367,1248.90851563
1253.8411207,1248.90828945
1253.84113887,1248.90896523
1253.84090254,1248.90712344
1253.84090762,1248.90778535
1253.84088086,1248.90831094
1253.84084219,1248.90811973
1253.84082461,1248.90881035
1253.84050625,1248.90726016
1253.84064883,1248.90769453
1253.84049199,1248.90759043
1253.84053105,1248.9069998
1253.84045586,1248.90738965
1253.84021016,1248.9055457
1253.84023086,1248.90559355
1253.83979062,1248.90675625
1253.84003125,1248.90678359
1253.84033652,1248.90787324
1253.83993047,1248.9079457
1253.83976465,1248.90698867
1253.83970713,1248.90706875
1253.83951602,1248.90825332
1253.8396748,1248.90690547
1253.83969316,1248.90622773
1253.8395877,1248.905875
1253.83945762,1248.90557031
1253.83923437,1248.90462344
1253.83905801,1248.90465586
1253.83889199,1248.9037791
1253.83872871,1248.90281875
1253.8388959,1248.90262109
1253.83879629,1248.90263906
1253.83870469,1248.90254609
1253.83858262,1248.9023125
1253.83838691,1248.90236758
1253.83850156,1248.90350156
1253.8382918,1248.90379023
1253.83819238,1248.90354395
1253.83825527,1248.90380469
1253.83818574,1248.90312695
1253.83783066,1248.90367051
1253.83785039,1248.90290039
1253.8375,1248.90192148
1253.83738184,1248.90386523
1253.83755156,1248.90400879
1253.83747998,1248.90389844
1253.83723408,1248.90315703
1253.83728906,1248.90342754
1253.8373543,1248.90331504
1253.83702754,1248.90190312
1253.83700879,1248.90315762
1253.83671631,1248.90443164
